,text_token,toxic,severe_toxic,obscene,threat,insult,identity_hate
3222,กาชาดจังหวัดภูเก็ต โครงการ คน ตง ห่อ ชั้น แบ่งปัน ทุกข์ สุขtogetherweshare ขับ เคลื่อน นโยบาย รัฐบาล จังหวัดradiothaiphuketprdสวทภูเก็ตprdexpophuketthailandโควิดโหน กระแสnonttanontด้วยรัก หักหลัง epthreemandown,0,0,0,0,0,0
8358,เน็ต ค่ายฟ้ากาก,0,0,0,0,1,0
451,แม่ง ปัญญาอ่อน โดน คน อ่ะอีเหี้ย,1,1,0,0,0,0
3731,แลก ควย ถอกควย เด็ก ประถมควย เด็ก ควย ถอก,0,0,1,0,0,0
9116,รู้ น้อง เจโรมมิน ซูอุงกีสนิท เมมเบอร์ ขนาด อีควายเวค น้อง คอนเซ้ ปวง เมมเบ่อ ด่า ค่าย แบ พาดพิง วง ดี วง,1,0,0,0,0,0
4986,เย็ดหี,0,0,1,0,0,0
3663,สมอง ไหล หาย คน ดี ตาย ห่า สาว วาย ตาย เรียบไบเบิ้ลบิว,0,0,0,0,0,0
2763,ซีน ความทรงจำ lovelikethegalaxy星 ดาราจักร รัก ลำนำ ใจ ห้วง สมุทรลิขิตจันทรา疑 xinghancanlanzhaolusiจ้าวลู่ซือ wuleiอู๋เหล่ย,0,0,0,0,0,0
658,ฟีล แบ ทวิตไม่ แมสป่ะ หา ปัญญาอ่อน มาทวิต แสง,1,0,0,0,0,0
7964,บุญที น้อง พธก ยิง guest ตอน ปอนด์ ภูวินทร์,0,0,0,0,0,0
7962,น้อง ยิง จิง แน่ ทำ ตัวดี ดิคะ ตา นิหงส์ ระเริง รัก,0,0,0,1,0,1
4620,แก้ว หัด ดื่ม หลอด เด้ง ดูด ไหล สำลัก ฝึกเลิก ขวดนม ตุ้มถ่วงtoum,0,0,0,0,0,0
999,งาน คะว่าง งาน สาว อวบอ้วน หุ่น นม เร่ง งาน จ่าย หน้า งานหนองบัวลำภู งานหนองบัวลำภู,0,0,1,0,0,0
389,อี สัตว์เอยพวก ตี่ แฟนbp อย่า commentsดิยุ ตัว ตัว หน้า ลำคาน อี ปาก หมา ด่า คน ตัว คน ดู ชอบ อย่า ปัญญาอ่อน หรอ ปาก ดี เจอ ตัว เงียบ สันดาน หมา อี ประสาท แดกโต สมอง พ่อแม่ สั่งสอน หรอ,1,1,0,0,1,0
3407,งาน งับ แวะ ถาม ใด้งัปปปม เทอมว่าง งาน บัญชี รัว ต่ำ บาท ค่า สมัคร สอน ฟรี เงิน เรียน โหน กระแส พิ้ง กี้ โหน กระแส เครดิต ฟรี หา เสริม,0,0,0,0,0,0
1476,อย่า ผม เกย์ โสด ปุ้ยมุ้ย,0,0,0,0,0,0
2240,รัก สวยงาม เสมอ คน คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
2386,ใจ ฟูฟ่อง ออกฟิ๊ว อากาศ cp คัมแบคlovelikethegalaxy ห้วงสมุทรลิขิตจันทราดาราจักรรักลานาใจ อี๋ซางzhaolusiwulei,0,0,0,0,0,0
9304,แทง ใจดำ ลา งาน อ้อม เหมือน แซะโอ้ย ตอแหล ล่ะ วิธี สังคม รอบ หล่อ หลอม กูมา ถนอม น้ำ ใจ คน ตัว เรื่อง ป่ะกู โดน สันติ ส้น ตีน อะ,1,0,0,0,0,0
992,อวบอ้วน อม,0,0,0,0,0,0
4997,คลิป โป๊ พ่อ ขี้เงี่ยนเย็ด ลูก สาว ตัว คา ห้อง ครัวยทนเย็ด ถ่าง หีเย็ด เอว โคตรดี กล้วย ยัด หี,0,0,1,0,0,0
3922,เบื่อ วิชา ว่ะ สาย วิชาชีพกุสัก นิดควย,1,0,0,0,0,0
2972,โหน กระแส อี สว ถ่าย รูป,0,0,0,0,0,0
3386,ลอง เล่น เว็บ ดู kanom เอ เย่น โกง สมัคร ยูสเซอร์ ฝาก เงิน ฝาก ต่ำ ทำ ระบ โต้ ฝาก ถอน วินาที โปรเด็ด เอาใจ หนัก เล่น สาย สล็อตห้าม พลาด สมัคร ฟรี โหน กระแส ม็อบ สิงหา,0,0,0,0,0,0
7966,รอดริเกวซ ลืมไหว้ เจ้า เหรอ โมเบิร์ก ลบหลู่ ยิง สัก กะ ลูก,0,0,0,0,0,0
8177,เจอ โควทลม น้อง พี่ เต็ม ใจกาก อย่า ปาก เก่ง,1,0,0,0,1,0
7223,หล่อ ตาย,0,0,0,0,0,0
4769,ฝน ตก รู้สึก คัน หี,0,0,1,0,0,0
1293,ep ฉลาก สี ซีด น้ำ ยา ต่ำ คอ ขวด รั่ว กลิ่น เหม็น เก่า อายุ เวลา แสบ จมูก จมูก ไหม้ล อก ดึง ดึง หายเกย์ ชาย รัก ชาย เกย์ รุกเกย์ เชียงใหม่เกย์ กรุงเทพเกย์รับ เกย์ภูเก็ตเกย์ขอนแก่นเกย์ พัทยาเกย์ โสดเกย์นครปฐมเชียงรายเตนิว,0,0,0,0,0,0
1824,หน้า ขิง นุ๊กปาย คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
2873,เฟส แม่ง เหมือน โลก คู่ ขนาน อะ ตอบ แบ สวย แซะ ดี เค้า สะดวก หน้า ลูก เค้า เรื่อง เค้า สังคม ไทย ก้าวก่าย ชีวิต คน หรอ ดิวอริสรา,0,0,0,0,0,0
4173,เอฟซีโซล จบ แมทช์ แพ้ เสมอ แจก ควย แบ ปัง แบ สับ รับผิดชอบ คัน,0,0,0,0,0,0
2535,ซีน ชาย คุกเข่าง้ออ่ะ ชอบ คน โบ้ดสียดาย ดาราจักรรักลานาใจ ห้วง สมุทรลิขิตจันทราจ้าว ลู่ซืออู๋เหล่ย,0,0,0,0,0,0
9297,เอ กูงงเลียตีน อะ กด เมน ตัว รู้สึก เหี้ยไร ดิที ตอน สนสนพา รุม คู่ กด ตอแหล รู้ เรื่อง,1,0,0,0,0,0
1907,coscaเว็บ เงินมั่นคงคลิ๊ก เว็บ เอเย่น ทุน เล่น สล็อตคาสิโนบาคาร่า️ กีฬาบาคาร่าสล็อต เครดิต ฟรี เครดิต ฟรี ล่าสุดmileapoนิสิต ฝึก สอน คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
42,อาฟเต้อยำอ่อม ยกเว้น chorusbar samของiwillsurviveอ่ะกะเทย ชอบ ท่อน นี้ณ ตอน,0,0,0,0,0,0
9661,ทำ ญี่ปุ่น ซากุ ระ ใบ ไม้ ร่วง หิมะ นะใจ อะอยาก ใส่ ยูกาตะดู ฮานาบิตอแหล ฮาโลวีน ชิบุ ย่า,0,0,0,0,0,0
368,โอ้ย ปัญญาอ่อน น้องเฟล ล่า ทวิต มั้ง ไอ ที้ด โปรโมท คอนมท รู้ โปรโมท สงสัย ตัว โดน ล่อ เงิน เฉลย ทัวร์ เหมือน เคคิว ที้ ดวง,1,0,0,0,0,0
6033,คลิป หลุด น้อง นา สาว คอส เพลย์ สุดฮอต ใส่ แว่น หน้า สด โดน แฟน หนุ่ม เย็ดสด,0,0,1,0,0,0
1151,แมว เฝ้า ห้อง ใจอ่อนไออ้วน,0,0,0,0,0,0
8043,โดน ยิง คน,0,0,0,0,0,0
8422,เน็ต กาก weiboไม่ เอ๊ะ,0,0,0,0,1,0
6978,เจ้าของ ราชา คุย ดี สัก ปี เซียเซีย ปี ชอบ แคปชั่นไอจี ปี nobodymissyounobodylikeyounobodyloveyoumynameisnobodyตบ เข่า ฉาด คลั่ง รัก ต้น ปี,0,0,0,0,0,0
6759,โอ้้ฟค เก่ง วะ จิงพวก เก่ง กm อ่ะ นอน นะนอน เค้งตบตูดenglottexmadamefin,0,0,0,0,0,0
8030,ย่า ชอบ หงส์ ฟ้า ย่า ถาม หงส์ ฟ้า มานพ ไหม ตอบ ย่า หนู กำกับ รอ รอ ดูหงส์ ฟ้า โดน ยิง จบ เอ้ยยยยยหงส์ ฟ้าep,0,0,0,0,0,0
4160,อากาศ แบ นอน มือ ล้วง ควยเบา,0,0,1,0,0,0
4287,เคราตินนม แพะ หอม ดี จิง ซอง ปกติ ค่า เหมา เสื้อผ้า มือ สอง เครื่อง สา อาง สกิน แคร์ มือ สอง คสอ โล๊ะ ตู้ เสื้อผ้า เสื้อผ้า มือ สกิน แคร์,0,0,0,0,0,0
8066,บิดา โง่งม อาคม แม้น ตัว กูตาย มลาย อาคม ติด ตัว วาย วอด ปล่อย ลูก เมีย หน่วง อก คน ขลัง อาคม ฉาย กระสุน ยิง มีด ฟัน ตัว จบ ชีวิต ครอบครัว ปืน พัน ปลาย กระบอก ผ้า ซิ่น เมีย เสด็จ หนี โจร,0,0,0,0,0,0
6968,มูหู ใจร้าย น้อน ส้ม เป้ว ตบ ซ้าย ยัยหวาน ตบ ขวา น้อน เด็ก ดี อย่า เหน ลูก ชั้น สนาม อารมณ์ พร้อมปจ,0,0,0,0,0,0
174,เวท อีปวย เรื่อง ปาท่องโก๋ ฝัน ร้าย กะเทย วัย ทอง,0,0,0,0,0,1
1903,ตอบ ชัด ดู จบ ยิ้ม ปลื้มตื้นตัน จัย เค๊า สอง คน เก่ง รัก ไก่ ล้าน ตัว คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
1099,mtnumtnu เอ้าไหง โดน จี๊ดอ่ะ ยิ้ม ตา ตา จิ้งจอก ขยับ หน้า กล้อง ชู เจ้า หมู ปิ้ง เฟรม เอ้า ยิ้ม หมู ปิ้ง ยิ้ม ค้า เจ้าลูก หมา อ้วน ทำ หน้า กล้อง ถ่าย,0,0,0,0,0,0
8300,sae ไอ้ สมอง ปัญญา ร่างกาย อาการ ไหว เสือก หา เรื่อง กี่ คน วะ ไอ้ กากตด,1,0,0,0,1,0
3408,หา งาน ทำ ไหม ต่ำ เงิน ธนาคาร ตรงงาน กฎหมาย จำกัด อายุ ทำ ชม สนใจ รีเดมมานะ โป๊ป ไอซ์ พรี มายา โหน กระแส งาน ออนไลน์ หา งาน ออนไลน์ ฟรี หา เงิน บัญชี เรียน ศึกษา เสริม ปาทู รีทวิต,0,0,0,0,0,0
